id,mdb,project_name,region,multi_country,country,iso_country_code,city,year,context,sector,subset,amounttotal_2020usd,amountmdb_2020usd,sponsor1,amount1,sponsor2,amount2,sponsor3,amount3,sponsor4,amount4,sponsor5,amount5,sponsor6,amount6,sponsor7,amount7,ppp_sanitation,ppp_water,amount_sanitation,amount_water,primaryc,secondaryc,towns,network_infrastructure,n_drains_sewers,n_treatment,non_network_infrastructure,nn_containment,nn_transport,nn_treatment,nn_disposal,nn_reuse,ur1,ur2,ur3,ur4,ur5,er1,er2,er3
P003747,IBRD,Five Cities Water Supply Project,South-eastern Asia,0,Indonesia,IDN,MULTI,1974,Urban,Water,3,133320337.333108,76108066.5877979,IBRD,76108066.5877979,GOV,57212270.7453101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,25400000,0,5,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P009165,IBRD,Dubrovnik Water Supply and Waste Water Project,Southern Europe,0,Socialist Federal Republic of Yugoslavia,NA,Dubrovnik,1974,Urban,Water & Sanitation,2,55112737.8739226,31492993.0708129,IBRD,31492993.0708129,GOV,6298598.61416258,COM,1574649.65354065,Private,15746496.5354065,NA,NA,NA,NA,NA,NA,Non,Non,7489,2081000,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-GH-EA0-002,AfDB,Accra-Tema Water - Sewerage Facilities,Western Africa,0,Ghana,GHA,Accra,1974,Urban,Water & Sanitation,2,39557180.3621815,39557180.3621815,AfDB,39557180.3621815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P006262,IBRD,Minas Gerais Water Supply and Sewerage Project,South America,0,Brazil,BRA,MULTI,1974,Urban,Water & Sanitation,2,482892560.419131,188957958.424877,GOV,293934601.994254,IBRD,188957958.424877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P005758,IBRD,Sana Water Supply Project (01),Western Asia,0,Yemen,YEM,Sana'a,1974,Urban,Water,3,35902012.1007267,32805201.1154301,IBRD,32805201.1154301,GOV,3096810.9852966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,6840000,1,0,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P-BI-EA0-001,AfDB,Burundi - Extension  des R<e9>seaux de Distribution d'eau de Bujumbura,Eastern Africa,0,Burundi,BDI,Bujumbura,1974,Urban,Water,1,15402337.8228408,15402337.8228408,AfDB,15402337.8228408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MR-EAC-001,AfDB,Projet d'adduction d'eau et assainissement de Nouakchott,Western Africa,0,Mauritania,MRT,Nouakchott,1974,Urban,Water & Sanitation,2,43808288.7256209,43808288.7256209,AfDB,43808288.7256209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P002653,IBRD,Water Supply and Sewerage Project,Southern Africa,0,Eswatini,SWZ,MULTI,1974,Urban,Water & Sanitation,2,31492993.0708129,18370912.6246409,IBRD,18370912.6246409,GOV,13122080.446172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,AsDB,BANDUNG WATER SUPPLY,South-eastern Asia,0,Indonesia,IDN,Bandung,1974,Urban,Water,1,52330856.8193341,52330856.8193341,AsDB,52330856.8193341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P005761,IBRD,Hodeidah Water Supply Project,Western Asia,0,Yemen,YEM,Hodeidah,1975,Urban,Water & Sanitation,2,230357167.234438,38473013.3168163,NA,14908292.6602663,IBRD,38473013.3168163,GOV,108686262.620006,NA,54343131.3100031,COM,13946467.3273459,NA,NA,NA,NA,Non,Non,12521000,5804000,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P007416,IBRD,Kingston Sewerage and Water Supply Project,Caribbean,0,Jamaica,JAM,Kingston,1975,Urban,Water & Sanitation,2,144273799.938061,72136899.9690306,IBRD,72136899.9690306,GOV,72136899.9690306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,11760000,6590000,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,AsDB,SHA TIN SEWAGE TREATMENT,Eastern Asia,0,China,HKG,Hong Kong,1975,Urban,Sanitation,2,96182533.2920409,96182533.2920409,AsDB,96182533.2920409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P009711,IBRD,Water Supply and Sewerage Project - Uttar Pradesh,Southern Asia,0,India,IND,MULTI,1975,Both,Water & Sanitation,1,252479149.891607,192365066.584082,IBRD,192365066.584082,GOV,60114083.3075255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,AsDB,PROVINCIAL CITIES WATER SUPPLY,South-eastern Asia,0,Philippines,PHL,MULTI,1975,Urban,Water,1,80793327.9653143,80793327.9653143,AsDB,80793327.9653143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-SN-EA0-004,AfDB,Projet d<U+0092>adduction d'eau de Dakar et ses environs,Western Africa,0,Senegal,SEN,Dakar,1975,Urban,Water,1,55849918.3420242,29194939.0183085,AfDB,29194939.0183085,GOV,26654979.3237157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-ET-EB0-002,AfDB,"Addis Abeba Sewerage Project , phase 1",Eastern Africa,0,Ethiopia,ETH,Addis Ababa,1975,Urban,Sanitation,2,46536732.7951838,26917733.7748804,AfDB,26917733.7748804,GOV,17376827.7036972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P006742,IBRD,Multi City Water Supply and Sewerage Project (02),South America,0,Colombia,COL,MULTI,1975,Urban,Water & Sanitation,2,254402800.557448,129745428.284299,IBRD,129745428.284299,GOV,124657372.27315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P001111,IBRD,Abidjan Sewerage and Drainage Project,Western Africa,0,Ivory Coast,CIV,Abidjan,1975,Urban,Sanitation,3,72136899.9690306,45686703.3137194,IBRD,45686703.3137194,GOV,26450196.6553112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,15000000,NA,1,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P-ZR-EA0-001,AfDB,Projet d'adduction d'eau de la ville Kananga (Phase I),Western Africa,0,Democratic Republic of the Congo,COD,Kananga,1975,Urban,Water,1,52550890.2329553,52550890.2329553,AfDB,52550890.2329553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P007541,IBRD,Water Supply and Sewerage Project,Central America,0,Mexico,MEX,MULTI,1975,Urban,Water & Sanitation,2,480912666.460204,192365066.584082,GOV,288547599.876123,IBRD,192365066.584082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P005618,IBRD,Urban Sewerage Project (01),Northern Africa,0,Tunisia,TUN,Tunis,1975,Urban,Sanitation,3,414065805.822236,134655546.608857,GOV,173609472.592134,IBRD,134655546.608857,COM,105800786.621245,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,86100000,NA,1,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P-CF-EBC-001,AfDB,Drainage des Eaux Usees,Middle Africa,0,Central African Republic,CAF,Bangui,1975,Urban,Sanitation,2,26917733.7748804,26917733.7748804,AfDB,26917733.7748804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4610000,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MU-EA0-001,AfDB,Projet d'Adduction d'eau de Port Louis,Eastern Africa,0,Mauritius,MUS,Port-Louis,1975,Urban,Water,1,165243354.843626,23355951.2146468,AfDB,23355951.2146468,NA,141887403.628979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P001251,IBRD,Mombasa and Coastal Water Supply Project (01),Eastern Africa,0,Kenya,KEN,Mombasa,1975,Urban,Water,3,360684499.845153,168319433.261072,IBRD,168319433.261072,GOV,120228166.615051,OTHER_MULTI_BI_LATERAL,72136899.9690306,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,75000000,1,0,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P-CI-EBA-001,AfDB,Adduction  d'eau dans Cinq Centres,Western Africa,0,Ivory Coast,CIV,MULTI,1975,Urban,Water,1,29194939.0183085,29194939.0183085,AfDB,29194939.0183085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-TZ-EA0-007,AfDB,Shinyanga - Lindi Water Supply,Eastern Africa,0,United Republic of Tanzania,TZA,Shinyanga,1976,Urban,Water,1,28854237.0867625,24179035.4907951,AfDB,24180400.6480649,NA,4673836.43869755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,AsDB,SECOND WATER SUPPLY,South-eastern Asia,0,Singapore,SGP,Singapore,1976,Urban,Water,1,107329510.030751,107329510.030751,AsDB,107329510.030751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P006129,IBRD,Water Supply and Sewerage Project,South America,0,Bolivia (Plurinational State of),BOL,MULTI,1976,Both,Water & Sanitation,1,74584913.750183,52300396.8370186,IBRD,52300396.8370186,COM,11369651.4863084,GOV,10914865.4268561,COM,3638288.47561868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P002711,IBRD,Urban Water Supply Project,Eastern Africa,0,United Republic of Tanzania,TZA,Morogoro,1976,Urban,Water,3,86409351.2959438,68217908.9178503,IBRD,68217908.9178503,GOV,18191442.3780934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,19000000,0,1,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P-BI-EB0-001,AfDB,Evacuation  des Eaux Pluviales Bujumbura,Eastern Africa,0,Burundi,BDI,Bujumbura,1976,Urban,Sanitation,2,40597676.9630462,23627721.9779757,AfDB,23627721.9779757,GOV,1207639.12331876,NA,12913195.8853644,NA,17217594.5138192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-SD-EAZ-001,AfDB,Port Sudan Water Supply,Northern Africa,0,Sudan,SDN,Port Sudan,1976,Urban,Water,1,525060488.399459,525060488.399459,AfDB,525060488.399459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P010096,IBRD,Lahore Water Supply Project (02),Southern Asia,0,Pakistan,PAK,Lahore,1976,Urban,Water & Sanitation,2,210565945.526431,113696514.863084,IBRD,113696514.863084,GOV,94140714.3066335,OTHER_MULTI_BI_LATERAL,2728716.35671401,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,13315000,13899000,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-RW-EA0-002,AfDB,Projet d'extension des r<e9>seaux d'adduction d'eau <e0> Butare,Eastern Africa,0,Rwanda,RWA,Butare,1976,Urban,Water,1,13441548.5030262,12391427.5262272,AfDB,12391427.5262272,GOV,1050120.97679892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,AsDB,BANDUNG URBAN DEVELOPMENT AND SANITATION,South-eastern Asia,0,Indonesia,IDN,Bandung,1976,Urban,Sanitation +,2,477525.362424952,477525.362424952,AsDB,477525.362424952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P004246,IBRD,Kuala Lumpur Sewerage Project,South-eastern Asia,0,Malaysia,MYS,Kuala Lumpur,1976,Urban,Sanitation,3,275145565.968663,97779002.7822521,IBRD,97779002.7822521,GOV,177366563.186411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,60500000,NA,1,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P009170,IBRD,Morava Region Development Water Supply and Sewerage and Water Resources Project,Southern Europe,0,Socialist Federal Republic of Yugoslavia,NA,MULTI,1976,Urban,Water & Sanitation +,2,254270885.839801,127135442.9199,IBRD,127135442.9199,GOV,122792236.052131,COM,4343206.8677698,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,11855000,34945000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P003023,IBRD,Water Supply Project (01),Middle Africa,0,Democratic Republic of the Congo,COD,MULTI,1976,Urban,Water,3,320169385.854444,97779002.7822521,IBRD,97779002.7822521,OTHER_MULTI_BI_LATERAL,45478605.9452336,AsDB,28196735.6860448,OTHER_MULTI_BI_LATERAL,6821790.89178503,NA,NA,NA,NA,NA,NA,NA,Non,NA,70400000,1,5,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P-GN-EA0-004,AfDB,Projet d'am<e9>lioration et extension des r<e9>seaux de distribution d'eau <e0> Conakry (suppl<e9>ment 1),Western Africa,0,Guinea,GIN,Conakry,1976,Urban,Water,1,2635803.65176528,2635803.65176528,AfDB,2635803.65176528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P009171,IBRD,Sarajevo Water Supply and Sewerage Project,Southern Europe,0,Socialist Federal Republic of Yugoslavia,NA,Sarajevo,1976,Urban,Water & Sanitation,2,510724744.764973,204653726.753551,IBRD,204653726.753551,GOV,233305248.499048,OTHER_MULTI_BI_LATERAL,72765769.5123737,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,59100000,36600000,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P006284,IBRD,Water Supply and Sewerage Project (02),South America,0,Brazil,BRA,MULTI,1976,Urban,Water & Sanitation,2,609413319.66613,181914423.780934,GOV,426589323.766291,IBRD,181914423.780934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,27400000,70100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,AsDB,JOHORE AND KELANTAN WATER SUPPLY,South-eastern Asia,0,Malaysia,MYS,MULTI,1976,Urban,Water,1,68217908.9178503,68217908.9178503,AsDB,68217908.9178503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P005551,IBRD,Damascus Water Supply Project (02),Western Asia,0,Syrian Arab Republic,SYR,Damascus,1976,Urban,Water,3,622602115.390247,159175120.808317,NA,181914423.780934,IBRD,159175120.808317,GOV,281512570.800996,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,136900000,1,0,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
263,AsDB,HYDERABAD WATER SUPPLY AND SEWERAGE,Southern Asia,0,Pakistan,PAK,Hyderabad,1976,Urban,Water & Sanitation,2,79814953.4338849,79814953.4338849,AsDB,79814953.4338849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P007802,IBRD,Water Supply and Sewerage Project,Central America,0,Panama,PAN,Arraijan,1976,Urban,Water & Sanitation,2,93231142.1877288,54574327.1342803,IBRD,54574327.1342803,GOV,38656815.0534485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-TD-EB0-001,AfDB,Evacuat  Eaux Pluviales Ville N'djamena,Middle Africa,0,Chad,TCD,N'djamena,1976,Urban,Sanitation,2,7973316.54779975,7973316.54779975,AfDB,7973316.54779975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P008431,IBRD,Salonica and Volos Sewerage Project,Southern Europe,0,Greece,GRC,MULTI,1976,Urban,Sanitation,3,464336566.700835,112786942.744179,GOV,351549623.956655,IBRD,112786942.744179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,102100000,NA,2,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P005767,IBRD,Sanaa Water Supply and Sewerage Project (02),Western Asia,0,Yemen,YEM,Sana'a,1976,Urban,Water & Sanitation,2,277374017.659979,24467489.9985357,IBRD,24467489.9985357,NA,43432068.677698,GOV,131842478.635232,NA,77631980.3485137,NA,NA,NA,NA,NA,NA,Non,Non,16187000,9979000,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-GA-EA0-001,AfDB,Projet D'adduction d'eau de port Gentil,Middle Africa,0,Gabon,GAB,Port Gentil,1976,Urban,Water,1,86976269.9033704,26253024.419973,AfDB,26253024.419973,NA,60723245.4833974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MW-EA0-001,AfDB,District Water Supply (ADF),Eastern Africa,0,Malawi,MWI,NA,1976,Urban,Water,1,67911323.569586,65212512.6592128,AfDB,65212512.6592128,GOV,2698810.91037322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P006064,IBRD,Water Supply and Sewerage Project,Caribbean,0,Bahamas,BHS,MULTI,1976,Urban,Water,1,145531539.024747,45478605.9452336,IBRD,45478605.9452336,OTHER_MULTI_BI_LATERAL,14735068.3262557,Private,27287163.5671401,GOV,58030701.186118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,AsDB,WATER SUPPLY,Melanesia,0,Papua New Guinea,PNG,NA,1976,NA,Water,1,61396118.0260653,61396118.0260653,AsDB,61396118.0260653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MU-EB0-002,AfDB,Assainissement de Port-Louis III (P),Eastern Africa,0,Mauritius,MUS,Port-Louis,1977,Urban,Sanitation,2,42178025.4009751,249279109.934841,AfDB,249279109.934841,GOV,17250114.407491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P007279,IBRD,Provincial Towns Water Supply Project,Caribbean,0,Haiti,HTI,MULTI,1977,Urban,Water,3,34161792.932765,28183479.1695311,IBRD,28183479.1695311,GOV,5978313.76323388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,8000000,0,0,7,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P-CI-EBA-003,AfDB,Adduction  d'eau de Bouake,Western Africa,0,Ivory Coast,CIV,Bouake,1977,Urban,Water,1,24927910.9934841,24927910.9934841,AfDB,24927910.9934841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P005383,IBRD,Sewerage Engineering Project,Northern Africa,0,Morocco,MAR,Casablanca,1977,Urban,Sanitation,3,10675560.2914891,6405336.17489344,IBRD,6405336.17489344,GOV,4270224.11659563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,2500000,NA,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P010109,IBRD,W/S I SUPPLEMENT,Southern Asia,0,Nepal,NPL,NA,1977,Urban,Water,1,17080896.4663825,17080896.4663825,IBRD,17080896.4663825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-ZR-EA0-003,AfDB,Projet d'adduction d'eau de  N'djili-Kinshasa,Western Africa,0,Democratic Republic of the Congo,COD,Kinshasa,1977,Urban,Water,1,87242702.8949956,24927910.9934841,AfDB,24927910.9934841,NA,62314791.9015115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P007758,IBRD,Managua Water Supply Project (03),Central America,0,Nicaragua,NIC,Managua,1977,Urban,Water,3,58929092.8090197,43129263.5776158,IBRD,43129263.5776158,GOV,15799829.2314038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,13800000,1,0,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
336,AsDB,REGIONAL WATER SUPPLY,Eastern Asia,0,Republic of Korea,KOR,NA,1977,NA,Water,1,128106723.497869,128106723.497869,AsDB,128106723.497869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-CI-EBA-002,AfDB,Adduction  d'eau <e0> Abidjan et San-Pedro,Western Africa,0,Ivory Coast,CIV,MULTI,1977,Urban,Water,1,24927910.9934841,24927910.9934841,AfDB,24927910.9934841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MW-F00-002,AfDB,Malawi - Blantyre Water Supply Project,Eastern Africa,0,Malawi,MWI,Blantyre,1977,Urban,Water,1,16275064.1545631,16223922.0523688,AfDB,16223922.0523688,GOV,15709.5695080937,NA,35432.5326861383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P005007,IBRD,Alexandria Water Supply Project,Northern Africa,0,Egypt,EGY,Alexandria,1977,Urban,Water,3,519686274.989688,239132550.529355,IBRD,239132550.529355,GOV,280553724.460333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,121700000,0,1,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P010111,IBRD,Water Supply Project,Southern Asia,0,Sri Lanka,LKA,MULTI,1977,Urban,Water,3,181484524.955314,59783137.6323388,GOV,121701387.322975,IBRD,59783137.6323388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,42500000,1,0,MULTI,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
